SIGLA_PARTIDO,ANO_ELEICAO,UF,CODIGO_CARGO,QTDE_CANDIDATOS,QTDE_VOTOS,QTDE_ELEITOS
PMN,2014,MT,6,5,5916,
PMN,2014,PA,6,4,7280,
PMN,2014,PB,6,3,4085,
PMN,2014,PE,6,10,6772,
PMN,2014,PI,6,3,348,
PMN,2014,PR,6,2,1287,
PMN,2014,RJ,6,16,30154,
PMN,2014,RN,6,1,71555,1.0
PMN,2014,RO,6,1,810,
PMN,2014,RR,6,4,11772,1.0
PMN,2014,RS,6,3,2604,
PMN,2014,SC,6,5,5276,
PMN,2014,SE,6,8,3281,
PMN,2014,SP,6,31,31203,
PMN,2014,TO,6,2,1149,
PP,2014,AC,6,6,25929,
PP,2014,AL,6,5,125766,1.0
PP,2014,AM,6,1,71878,1.0
PP,2014,AP,6,4,21052,
PP,2014,BA,6,6,564476,4.0
PP,2014,CE,6,5,92977,
PP,2014,DF,6,2,12031,
PP,2014,ES,6,5,56389,1.0
PP,2014,GO,6,4,161688,1.0
PP,2014,MA,6,6,69276,1.0
PP,2014,MG,6,9,766779,5.0
PP,2014,MS,6,4,14441,
PP,2014,MT,6,1,90888,1.0
PP,2014,PA,6,2,62849,
PP,2014,PB,6,4,170377,1.0
PP,2014,PE,6,5,367155,1.0
PP,2014,PI,6,1,121121,1.0
PP,2014,PR,6,5,510972,4.0
PP,2014,RJ,6,18,632918,3.0
PP,2014,RN,6,3,72871,1.0
PP,2014,RO,6,7,21675,
PP,2014,RR,6,6,17921,
PP,2014,RS,6,25,917776,6.0
PP,2014,SC,6,7,362966,2.0
PP,2014,SE,6,2,2720,
PP,2014,SP,6,16,746704,3.0
PP,2014,TO,6,2,79332,1.0
PPL,2014,AC,6,2,491,
PPL,2014,AL,6,1,1045,
PPL,2014,AP,6,3,7940,
PPL,2014,BA,6,1,7306,
PPL,2014,CE,6,1,5097,
PPL,2014,DF,6,2,19916,
PPL,2014,ES,6,1,897,
PPL,2014,GO,6,1,458,
PPL,2014,MA,6,5,5402,
PPL,2014,MG,6,11,11675,
PPL,2014,MS,6,1,490,
PPL,2014,PA,6,4,3270,
PPL,2014,PB,6,3,2797,
PPL,2014,PE,6,3,6906,
PPL,2014,PI,6,4,2255,
PPL,2014,PR,6,3,4578,
PPL,2014,RJ,6,4,7492,
PPL,2014,RR,6,2,941,
PPL,2014,RS,6,2,3197,
PPL,2014,SC,6,1,605,
PPL,2014,SE,6,3,734,
PPL,2014,SP,6,3,18206,
PPS,2014,AC,6,1,3487,
PPS,2014,AL,6,5,24286,
PPS,2014,AM,6,1,113646,1.0
PPS,2014,AP,6,2,3858,
PPS,2014,BA,6,7,41371,
PPS,2014,CE,6,4,153126,1.0
PPS,2014,DF,6,4,59831,
PPS,2014,ES,6,2,26170,
PPS,2014,GO,6,1,92347,1.0
PPS,2014,MA,6,3,168953,1.0
PPS,2014,MG,6,21,153783,
PPS,2014,MS,6,3,6533,
PPS,2014,PA,6,4,84893,1.0
PPS,2014,PB,6,1,3125,
PPS,2014,PE,6,1,36866,
PPS,2014,PI,6,2,3409,
PPS,2014,PR,6,8,256551,2.0
PPS,2014,RJ,6,16,38903,
PPS,2014,RN,6,1,2361,
PPS,2014,RR,6,4,555,
PPS,2014,RS,6,8,18472,
PPS,2014,SC,6,2,80771,1.0
PPS,2014,SE,6,2,6258,
PPS,2014,SP,6,15,501233,2.0
PPS,2014,TO,6,1,613,
PR,2014,AC,6,1,13431,
PR,2014,AL,6,2,76786,1.0
PR,2014,AM,6,2,120644,1.0
PR,2014,AP,6,2,19835,1.0
PR,2014,BA,6,6,231539,2.0
PR,2014,CE,6,8,260188,2.0
PR,2014,DF,6,6,42088,1.0
PR,2014,ES,6,8,38917,
PR,2014,GO,6,1,118458,1.0
PR,2014,MA,6,6,69947,
PR,2014,MG,6,7,330612,3.0
PR,2014,MS,6,2,36034,
PR,2014,MT,6,4,64184,
PR,2014,PA,6,2,148685,1.0
PR,2014,PB,6,1,104799,1.0
PR,2014,PE,6,6,275373,2.0
PR,2014,PI,6,1,75596,
PR,2014,PR,6,3,274396,2.0
PR,2014,RJ,6,67,1032180,6.0
PR,2014,RN,6,1,134588,1.0
PR,2014,RO,6,2,43052,1.0
PR,2014,RR,6,3,19416,1.0
PR,2014,RS,6,2,55508,
PR,2014,SC,6,1,140839,1.0
PR,2014,SE,6,2,28655,
PR,2014,SP,6,33,1684656,6.0
PR,2014,TO,6,3,33353,
PRB,2014,AC,6,1,17903,1.0
PRB,2014,AL,6,7,9524,
PRB,2014,AM,6,3,48364,
PRB,2014,AP,6,1,13798,1.0
PRB,2014,BA,6,6,298544,2.0
PRB,2014,CE,6,3,120387,1.0
PRB,2014,DF,6,2,73675,
PRB,2014,ES,6,4,81281,
PRB,2014,GO,6,1,58466,
PRB,2014,MA,6,3,141205,1.0
PRB,2014,MG,6,12,230333,1.0
PRB,2014,MS,6,1,35054,
PRB,2014,MT,6,3,14533,
PRB,2014,PA,6,5,104863,
PRB,2014,PB,6,2,33497,
PRB,2014,PE,6,8,69330,
PRB,2014,PI,6,3,24040,
PRB,2014,PR,6,5,62528,
PRB,2014,RJ,6,61,369122,2.0
PRB,2014,RN,6,2,63897,
PRB,2014,RO,6,1,7752,
PRB,2014,RR,6,3,27579,1.0
PRB,2014,RS,6,3,93462,1.0
PRB,2014,SC,6,3,30172,
PRB,2014,SE,6,2,53540,1.0
PRB,2014,SP,6,95,2233404,8.0
PRB,2014,TO,6,1,46119,1.0
PROS,2014,AC,6,1,1994,
PROS,2014,AL,6,1,82582,1.0
PROS,2014,AM,6,2,6758,
PROS,2014,AP,6,4,20148,
PROS,2014,BA,6,3,64648,
PROS,2014,CE,6,9,567534,3.0
PROS,2014,DF,6,1,84583,1.0
PROS,2014,ES,6,1,69880,1.0
PROS,2014,GO,6,3,73241,
PROS,2014,MA,6,3,4697,
PROS,2014,MG,6,6,74148,
PROS,2014,MS,6,3,16329,
PROS,2014,MT,6,10,108805,1.0
PROS,2014,PA,6,3,109876,1.0
PROS,2014,PB,6,6,5834,
PROS,2014,PE,6,1,6140,
PROS,2014,PI,6,1,1899,
PROS,2014,PR,6,1,2459,
PROS,2014,RJ,6,9,167419,2.0
PROS,2014,RN,6,3,180074,1.0
PROS,2014,RO,6,3,27852,
PROS,2014,RR,6,3,10115,
PROS,2014,RS,6,3,11598,
PROS,2014,SE,6,2,50199,
PROS,2014,SP,6,10,131630,
PRP,2014,AC,6,1,11229,
PRP,2014,AL,6,1,66910,
PRP,2014,AM,6,12,13206,
PRP,2014,AP,6,1,4818,
PRP,2014,BA,6,15,54175,
PRP,2014,CE,6,3,5605,
PRP,2014,DF,6,1,5653,
PRP,2014,ES,6,23,45803,
PRP,2014,GO,6,6,107970,
PRP,2014,MA,6,4,88009,1.0
PRP,2014,MG,6,7,66472,1.0
PRP,2014,MS,6,9,9411,
PRP,2014,MT,6,2,1203,
PRP,2014,PA,6,3,5370,
PRP,2014,PB,6,4,2525,
PRP,2014,PE,6,7,19068,
PRP,2014,PI,6,6,4324,
PRP,2014,PR,6,3,3700,
PRP,2014,RJ,6,31,52709,1.0
PRP,2014,RN,6,1,2008,
PRP,2014,RO,6,1,72,
PRP,2014,RR,6,5,6824,
PRP,2014,RS,6,4,1963,
PRP,2014,SC,6,14,9485,
PRP,2014,SP,6,59,78338,
PRP,2014,TO,6,1,589,
PRTB,2014,AL,6,16,177320,1.0
PRTB,2014,AP,6,4,6327,
PRTB,2014,BA,6,24,21935,
PRTB,2014,CE,6,4,6899,
PRTB,2014,DF,6,7,12289,
PRTB,2014,ES,6,3,2502,
PRTB,2014,GO,6,5,4063,
PRTB,2014,MA,6,13,12671,
PRTB,2014,MG,6,6,3789,
PRTB,2014,MS,6,2,682,
PRTB,2014,MT,6,1,352,
PRTB,2014,PA,6,1,606,
PRTB,2014,PB,6,5,9681,
PRTB,2014,PE,6,9,17865,
PRTB,2014,PR,6,9,2751,
PRTB,2014,RJ,6,34,114680,
PRTB,2014,RN,6,1,1191,
PRTB,2014,RO,6,1,232,
PRTB,2014,RR,6,3,4383,
PRTB,2014,RS,6,14,3972,
PRTB,2014,SC,6,1,362,
PRTB,2014,SE,6,7,2987,
PRTB,2014,SP,6,32,28385,
PRTB,2014,TO,6,1,806,
PSB,2014,AC,6,1,26448,1.0
PSB,2014,AL,6,4,2220,
PSB,2014,AM,6,5,55207,
PSB,2014,AP,6,2,22338,1.0
PSB,2014,BA,6,17,240713,1.0
PSB,2014,CE,6,24,40601,
PSB,2014,DF,6,10,81379,
PSB,2014,ES,6,14,254662,1.0
PSB,2014,GO,6,4,20422,
PSB,2014,MA,6,10,156518,1.0
PSB,2014,MG,6,54,518783,3.0
PSB,2014,MS,6,4,80355,1.0
PSB,2014,MT,6,4,254019,2.0
PSB,2014,PA,6,4,80070,
PSB,2014,PB,6,6,89465,
PSB,2014,PE,6,13,1125310,8.0
PSB,2014,PI,6,4,315002,3.0
PSB,2014,PR,6,35,343566,2.0
PSB,2014,RJ,6,30,162190,1.0
PSB,2014,RN,6,1,51612,
PSB,2014,RO,6,1,6700,
PSB,2014,RR,6,1,7481,1.0
PSB,2014,RS,6,35,384382,2.0
PSB,2014,SC,6,9,123943,
PSB,2014,SE,6,1,68199,1.0
PSB,2014,SP,6,76,1107879,4.0
PSB,2014,TO,6,3,57652,1.0
PSC,2014,AC,6,1,12126,
PSC,2014,AL,6,1,758,
PSC,2014,AM,6,1,2033,
PSC,2014,AP,6,8,25075,1.0
PSC,2014,BA,6,11,253105,2.0
PSC,2014,CE,6,6,7472,
PSC,2014,DF,6,2,2368,
PSC,2014,ES,6,2,3853,
PSC,2014,GO,6,5,16568,
PSC,2014,MA,6,2,22882,
PSC,2014,MG,6,20,208025,1.0
PSC,2014,MS,6,3,11647,
PSC,2014,MT,6,1,64691,1.0
PSC,2014,PA,6,2,100635,1.0
PSC,2014,PB,6,1,60435,
PSC,2014,PE,6,1,103461,1.0
PSC,2014,PI,6,2,1067,
PSC,2014,PR,6,14,480983,2.0
PSC,2014,RJ,6,8,47168,
PSC,2014,RN,6,1,4565,
PSC,2014,RO,6,1,25204,
PSC,2014,RR,6,5,13612,
PSC,2014,RS,6,12,26429,
PSC,2014,SC,6,1,15308,
PSC,2014,SE,6,1,71523,1.0
PSC,2014,SP,6,47,829254,3.0
PSC,2014,TO,6,1,29663,
PSD,2014,AC,6,4,18706,
PSD,2014,AL,6,2,1787,
PSD,2014,AM,6,5,311476,2.0
PSD,2014,AP,6,8,15162,
PSD,2014,BA,6,12,527721,4.0
PSD,2014,CE,6,2,22407,
PSD,2014,DF,6,1,93653,1.0
PSD,2014,ES,6,3,13841,
PSD,2014,GO,6,4,243231,2.0
PSD,2014,MA,6,5,89286,
PSD,2014,MG,6,14,603975,3.0
PSD,2014,MS,6,5,39329,
PSD,2014,MT,6,15,145789,
PSD,2014,PA,6,4,406473,3.0
PSD,2014,PB,6,3,85709,1.0
PSD,2014,PE,6,1,100875,1.0
PSD,2014,PI,6,3,160027,1.0
PSD,2014,PR,6,8,225986,1.0
PSD,2014,RJ,6,19,549734,6.0
PSD,2014,RN,6,5,181941,1.0
PSD,2014,RO,6,1,14802,
PSD,2014,RR,6,1,5156,
PSD,2014,RS,6,6,194014,1.0
PSD,2014,SC,6,8,533027,3.0
PSD,2014,SE,6,3,90894,1.0
PSD,2014,SP,6,18,902644,4.0
PSD,2014,TO,6,1,62859,1.0
PSDB,2014,AC,6,5,33239,1.0
PSDB,2014,AL,6,12,190081,1.0
PSDB,2014,AM,6,1,250916,1.0
PSDB,2014,AP,6,3,9939,
PSDB,2014,BA,6,7,359340,3.0
PSDB,2014,CE,6,8,126023,1.0
PSDB,2014,DF,6,14,155771,1.0
PSDB,2014,ES,6,8,194137,1.0
PSDB,2014,GO,6,16,880832,6.0
PSDB,2014,MA,6,4,65317,1.0
PSDB,2014,MG,6,29,1130792,7.0
PSDB,2014,MS,6,9,88196,1.0
PSDB,2014,MT,6,7,147701,1.0
PSDB,2014,PA,6,18,428298,1.0
PSDB,2014,PB,6,5,212259,1.0
PSDB,2014,PE,6,4,386824,3.0
PSDB,2014,PR,6,7,387246,3.0
PSDB,2014,RJ,6,42,210717,1.0
PSDB,2014,RN,6,1,81534,1.0
PSDB,2014,RO,6,4,66437,1.0
PSDB,2014,RR,6,3,36911,1.0
PSDB,2014,RS,6,18,271561,1.0
PSDB,2014,SC,6,13,249878,2.0
PSDB,2014,SE,6,4,42246,
PSDB,2014,SP,6,54,3167888,14.0
PSDC,2014,AC,6,1,3343,
PSDC,2014,AL,6,2,1998,
PSDC,2014,AM,6,1,520,
PSDC,2014,AP,6,7,16759,
PSDC,2014,BA,6,6,3987,
PSDC,2014,CE,6,4,14582,
PSDC,2014,DF,6,6,3910,
PSDC,2014,ES,6,4,2959,
PSDC,2014,GO,6,7,2632,
PSDC,2014,MA,6,12,95084,1.0
PSDC,2014,MG,6,7,73923,
PSDC,2014,MS,6,2,1663,
PSDC,2014,MT,6,1,1669,
PSDC,2014,PB,6,1,665,
PSDC,2014,PE,6,4,9610,
PSDC,2014,PI,6,1,625,
PSDC,2014,PR,6,13,75816,
PSDC,2014,RJ,6,50,132150,1.0
PSDC,2014,RN,6,2,11675,
PSDC,2014,RO,6,1,9235,
PSDC,2014,RR,6,2,4025,
PSDC,2014,SC,6,1,1777,
PSDC,2014,SP,6,52,32308,
PSDC,2014,TO,6,5,1202,
PSL,2014,AC,6,1,5,
PSL,2014,AM,6,1,2792,
PSL,2014,BA,6,9,20051,
PSL,2014,CE,6,3,145001,1.0
PSL,2014,DF,6,1,797,
PSL,2014,ES,6,5,3019,
PSL,2014,MA,6,22,163330,
PSL,2014,MG,6,26,81921,
PSL,2014,MS,6,7,4847,
PSL,2014,MT,6,1,741,
PSL,2014,PA,6,5,8619,
PSL,2014,PB,6,1,5721,
PSL,2014,PE,6,12,94025,
PSL,2014,PR,6,3,6762,
PSL,2014,RJ,6,40,140239,
PSL,2014,RN,6,4,7062,
PSL,2014,RO,6,1,511,
PSL,2014,RS,6,2,10006,
PSL,2014,SE,6,1,112,
PSL,2014,SP,6,23,88291,
PSL,2014,TO,6,1,1786,
PSOL,2014,AC,6,3,435,
PSOL,2014,AL,6,5,5579,
PSOL,2014,AM,6,8,4626,
PSOL,2014,AP,6,9,7651,
PSOL,2014,BA,6,32,42288,
PSOL,2014,CE,6,14,26233,
PSOL,2014,DF,6,13,15005,
PSOL,2014,ES,6,5,8238,
PSOL,2014,GO,6,5,3515,
PSOL,2014,MA,6,5,5681,
PSOL,2014,MG,6,15,51081,
PSOL,2014,MS,6,4,4453,
PSOL,2014,MT,6,6,86912,
PSOL,2014,PA,6,20,218914,1.0
PSOL,2014,PB,6,8,59232,
PSOL,2014,PE,6,8,11766,
PSOL,2014,PI,6,4,3134,
PSOL,2014,PR,6,15,14056,
PSOL,2014,RJ,6,46,488246,3.0
PSOL,2014,RN,6,8,7879,
PSOL,2014,RO,6,4,5145,
PSOL,2014,RR,6,1,377,
PSOL,2014,RS,6,33,48875,
PSOL,2014,SC,6,8,29084,
PSOL,2014,SE,6,8,7306,
PSOL,2014,SP,6,94,354793,1.0
PSOL,2014,TO,6,5,1400,
PSTU,2014,AL,6,1,1752,
PSTU,2014,AM,6,2,1224,
PSTU,2014,AP,6,2,1845,
PSTU,2014,BA,6,2,7567,
PSTU,2014,CE,6,10,10177,
PSTU,2014,DF,6,2,4421,
PSTU,2014,GO,6,1,1622,
PSTU,2014,MA,6,4,7839,
PSTU,2014,MG,6,21,14791,
PSTU,2014,MS,6,2,1212,
PSTU,2014,PA,6,5,7965,
PSTU,2014,PE,6,2,4239,
PSTU,2014,PI,6,3,2759,
PSTU,2014,PR,6,2,3879,
PSTU,2014,RJ,6,3,9866,
PSTU,2014,RN,6,5,11320,
PSTU,2014,RO,6,1,67,
PSTU,2014,RR,6,1,86,
PSTU,2014,RS,6,5,13469,
PSTU,2014,SC,6,2,6882,
PSTU,2014,SE,6,1,15193,
PSTU,2014,SP,6,11,24090,
PT,2014,AC,6,10,92331,3.0
PT,2014,AL,6,1,53284,1.0
PT,2014,AM,6,7,61373,
PT,2014,AP,6,5,39399,1.0
PT,2014,BA,6,21,1241781,8.0
PT,2014,CE,6,10,633452,4.0
PT,2014,DF,6,10,188093,1.0
PT,2014,ES,6,9,199776,2.0
PT,2014,GO,6,8,251762,1.0
PT,2014,MA,6,23,159343,1.0
PT,2014,MG,6,36,1685233,9.0
PT,2014,MS,6,7,289674,2.0
PT,2014,MT,6,3,119201,1.0
PT,2014,PA,6,8,521371,2.0
PT,2014,PB,6,7,108291,1.0
PT,2014,PE,6,8,306438,
PT,2014,PI,6,6,293237,2.0
PT,2014,PR,6,17,618666,4.0
PT,2014,RJ,6,38,527808,5.0
PT,2014,RN,6,7,106680,
PT,2014,RO,6,10,83876,
PT,2014,RR,6,5,9948,
PT,2014,RS,6,17,1228241,7.0
PT,2014,SC,6,17,441902,2.0
PT,2014,SE,6,5,140427,1.0
PT,2014,SP,6,68,2395897,10.0
PT,2014,TO,6,1,13065,
PT do B,2014,AC,6,2,1499,
PT do B,2014,AL,6,2,27289,
PT do B,2014,AM,6,1,207,
PT do B,2014,AP,6,2,10807,
PT do B,2014,BA,6,12,10356,
PT do B,2014,CE,6,4,54433,
PT do B,2014,DF,6,1,255,
PT do B,2014,ES,6,4,4038,
PT do B,2014,MA,6,8,98713,
PT do B,2014,MG,6,62,414757,2.0
PT do B,2014,MS,6,6,3231,
PT do B,2014,MT,6,2,2987,
PT do B,2014,PA,6,1,14213,
PT do B,2014,PB,6,3,14701,
PT do B,2014,PE,6,1,3064,
PT do B,2014,PI,6,2,876,
PT do B,2014,PR,6,2,6388,
PT do B,2014,RJ,6,66,80557,
PT do B,2014,RO,6,7,5610,
PT do B,2014,RR,6,2,1807,
PT do B,2014,RS,6,1,3539,
PT do B,2014,SC,6,7,22367,
PT do B,2014,SP,6,15,31809,
PTB,2014,AC,6,1,3842,
PTB,2014,AL,6,2,11393,
PTB,2014,AM,6,1,69708,
PTB,2014,AP,6,3,14106,1.0
PTB,2014,BA,6,3,231375,2.0
PTB,2014,CE,6,2,84676,1.0
PTB,2014,DF,6,5,18535,
PTB,2014,ES,6,4,30499,
PTB,2014,GO,6,4,119223,1.0
PTB,2014,MA,6,10,109758,1.0
PTB,2014,MG,6,22,331515,1.0
PTB,2014,MS,6,3,1929,
PTB,2014,MT,6,2,3771,
PTB,2014,PA,6,2,124357,1.0
PTB,2014,PB,6,8,100704,1.0
PTB,2014,PE,6,20,438709,4.0
PTB,2014,PI,6,6,180356,2.0
PTB,2014,PR,6,12,307505,1.0
PTB,2014,RJ,6,10,226205,2.0
PTB,2014,RN,6,3,2168,
PTB,2014,RO,6,4,83479,1.0
PTB,2014,RR,6,1,636,
PTB,2014,RS,6,20,424323,3.0
PTB,2014,SC,6,2,3155,
PTB,2014,SE,6,1,131236,1.0
PTB,2014,SP,6,91,694592,2.0
PTB,2014,TO,6,1,411,
PTC,2014,AL,6,4,2152,
PTC,2014,AM,6,2,11708,
PTC,2014,AP,6,1,1598,
PTC,2014,BA,6,15,62432,1.0
PTC,2014,CE,6,10,19952,
PTC,2014,DF,6,4,4430,
PTC,2014,ES,6,3,6111,
PTC,2014,MA,6,18,36460,
PTC,2014,MG,6,35,78383,1.0
PTC,2014,MS,6,1,7208,
PTC,2014,MT,6,1,4675,
PTC,2014,PA,6,2,2685,
PTC,2014,PB,6,1,182,
PTC,2014,PE,6,2,2727,
PTC,2014,PI,6,3,1998,
PTC,2014,PR,6,16,11019,
PTC,2014,RJ,6,16,26862,
PTC,2014,RN,6,9,4228,
PTC,2014,RO,6,1,1548,
PTC,2014,RR,6,1,552,
PTC,2014,RS,6,3,1775,
PTC,2014,SC,6,1,1668,
PTC,2014,SP,6,29,28101,
PTN,2014,AC,6,1,515,
PTN,2014,AM,6,2,21833,
PTN,2014,BA,6,7,106510,1.0
PTN,2014,CE,6,12,21260,
PTN,2014,DF,6,2,534,
PTN,2014,ES,6,1,680,
PTN,2014,GO,6,1,411,
PTN,2014,MA,6,2,1505,
PTN,2014,MG,6,22,114179,1.0
PTN,2014,MS,6,1,5627,
PTN,2014,MT,6,1,44,
PTN,2014,PA,6,9,2945,
PTN,2014,PB,6,2,26134,
PTN,2014,PE,6,3,4968,
PTN,2014,PI,6,1,46,
PTN,2014,PR,6,6,203569,1.0
PTN,2014,RJ,6,12,13918,
PTN,2014,RN,6,1,1604,
PTN,2014,RR,6,1,26,
PTN,2014,SC,6,2,2758,
PTN,2014,SP,6,20,158545,1.0
PTN,2014,TO,6,1,455,
PV,2014,AC,6,4,4079,
PV,2014,AL,6,3,1808,
PV,2014,AM,6,2,1944,
PV,2014,AP,6,3,8923,
PV,2014,BA,6,11,60672,
PV,2014,CE,6,9,51045,
PV,2014,DF,6,1,15121,
PV,2014,ES,6,6,76359,1.0
PV,2014,MA,6,3,177507,2.0
PV,2014,MG,6,25,145421,1.0
PV,2014,MS,6,2,2359,
PV,2014,MT,6,2,1003,
PV,2014,PA,6,8,6502,
PV,2014,PB,6,4,3997,
PV,2014,PE,6,2,21107,
PV,2014,PI,6,10,5027,
PV,2014,PR,6,35,266264,1.0
PV,2014,RJ,6,33,68613,
PV,2014,RN,6,1,5985,
PV,2014,RO,6,8,8966,
PV,2014,RR,6,6,4788,
PV,2014,RS,6,3,11346,
PV,2014,SC,6,1,6315,
PV,2014,SE,6,2,1622,
PV,2014,SP,6,86,859068,3.0
PV,2014,TO,6,3,23162,
SD,2014,AC,6,1,4717,
SD,2014,AL,6,1,135929,1.0
SD,2014,AM,6,1,520,
SD,2014,AP,6,4,9659,
SD,2014,BA,6,5,215970,1.0
SD,2014,CE,6,2,222740,1.0
SD,2014,DF,6,2,39699,1.0
SD,2014,ES,6,3,69381,1.0
SD,2014,GO,6,1,78387,1.0
SD,2014,MA,6,3,82058,
SD,2014,MG,6,12,208542,1.0
SD,2014,MS,6,1,39074,
SD,2014,MT,6,4,11196,
SD,2014,PA,6,8,233759,1.0
SD,2014,PB,6,1,63433,1.0
SD,2014,PE,6,1,67918,
SD,2014,PI,6,1,30419,
SD,2014,PR,6,5,177302,1.0
SD,2014,RJ,6,38,229677,2.0
SD,2014,RN,6,1,21787,
SD,2014,RO,6,1,25691,1.0
SD,2014,RR,6,1,100,
SD,2014,RS,6,1,45559,
SD,2014,SC,6,2,41126,
SD,2014,SE,6,2,84613,1.0
SD,2014,SP,6,43,495842,1.0
SD,2014,TO,6,5,12721,
DEM,2010,AC,6,1,1081,
DEM,2010,AL,6,4,17965,
DEM,2010,AM,6,3,180524,1.0
DEM,2010,AP,6,5,19534,1.0
DEM,2010,BA,6,16,898259,5.0
DEM,2010,CE,6,7,29865,
DEM,2010,DF,6,2,52573,
DEM,2010,ES,6,2,5894,
DEM,2010,GO,6,7,341013,2.0
DEM,2010,MA,6,3,102802,1.0
DEM,2010,MG,6,13,723826,3.0
DEM,2010,MS,6,3,96436,1.0
DEM,2010,MT,6,3,90224,1.0
DEM,2010,PA,6,6,130564,1.0
DEM,2010,PB,6,3,155515,1.0
DEM,2010,PE,6,7,312672,1.0
DEM,2010,PI,6,5,318727,2.0
DEM,2010,PR,6,7,328974,1.0
DEM,2010,RJ,6,31,393241,2.0
DEM,2010,RN,6,2,247121,1.0
DEM,2010,RR,6,5,26498,1.0
DEM,2010,RS,6,13,214729,1.0
DEM,2010,SC,6,8,570101,3.0
DEM,2010,SE,6,10,127653,1.0
DEM,2010,SP,6,27,1520840,4.0
DEM,2010,TO,6,3,78836,2.0
PC do B,2010,AC,6,1,33235,1.0
PC do B,2010,AL,6,1,4476,
PC do B,2010,AM,6,1,80545,
PC do B,2010,AP,6,1,13974,1.0
PC do B,2010,BA,6,3,341345,3.0
PC do B,2010,CE,6,3,224451,2.0
PC do B,2010,DF,6,1,6795,
PC do B,2010,ES,6,1,3647,
PC do B,2010,GO,6,1,35646,
PC do B,2010,MA,6,13,51507,
PC do B,2010,MG,6,8,179822,1.0
PC do B,2010,MS,6,1,1102,
PC do B,2010,MT,6,2,23750,
PC do B,2010,PA,6,2,22961,
PC do B,2010,PB,6,4,4694,
PC do B,2010,PE,6,2,129037,1.0
PC do B,2010,PI,6,2,96043,1.0
PC do B,2010,PR,6,2,75782,
PC do B,2010,RJ,6,40,282578,1.0
PC do B,2010,RN,6,4,15128,
PC do B,2010,RO,6,4,5416,
PC do B,2010,RR,6,1,650,
PC do B,2010,RS,6,12,550991,2.0
PC do B,2010,SC,6,5,54914,
PC do B,2010,SE,6,1,5322,
PC do B,2010,SP,6,11,344820,1.0
PC do B,2010,TO,6,1,472,
PCB,2010,AL,6,1,112,
PCB,2010,AM,6,1,240,
PCB,2010,AP,6,1,7377,
PCB,2010,CE,6,1,2045,
PCB,2010,DF,6,1,166,
PCB,2010,MA,6,1,3832,
PCB,2010,MG,6,2,1716,
PCB,2010,PB,6,1,994,
PCB,2010,PE,6,1,1651,
PCB,2010,PR,6,1,529,
PCB,2010,RJ,6,1,1715,
PCB,2010,RN,6,2,2414,
PCB,2010,RS,6,1,614,
PCB,2010,SC,6,1,379,
PCB,2010,SE,6,2,1475,
PCB,2010,SP,6,5,3783,
PCO,2010,DF,6,1,505,
PCO,2010,MG,6,1,2764,
PCO,2010,PB,6,2,680,
PCO,2010,SP,6,2,1164,
PDT,2010,AC,6,1,2405,
PDT,2010,AL,6,1,6366,
PDT,2010,AM,6,2,1819,
PDT,2010,AP,6,7,39705,
PDT,2010,BA,6,11,388185,4.0
PDT,2010,CE,6,2,120200,1.0
PDT,2010,DF,6,5,267767,1.0
PDT,2010,ES,6,8,313023,2.0
PDT,2010,GO,6,2,190711,1.0
PDT,2010,MA,6,9,139263,
PDT,2010,MG,6,31,475955,2.0
PDT,2010,MS,6,4,23172,
PDT,2010,MT,6,7,30489,
PDT,2010,PA,6,16,136969,1.0
PDT,2010,PB,6,3,123373,1.0
PDT,2010,PE,6,5,159578,1.0
PDT,2010,PI,6,2,9567,
PDT,2010,PR,6,9,135245,
PDT,2010,RJ,6,47,512492,2.0
PDT,2010,RN,6,2,1575,
PDT,2010,RO,6,7,25993,
PDT,2010,RR,6,2,2329,
PDT,2010,RS,6,27,497366,2.0
PDT,2010,SC,6,14,90915,
PDT,2010,SE,6,3,62386,
PDT,2010,SP,6,48,860648,2.0
PDT,2010,TO,6,1,47542,1.0
PHS,2010,AL,6,4,3433,
PHS,2010,AM,6,3,3541,
PHS,2010,AP,6,1,506,
PHS,2010,BA,6,1,40999,
PHS,2010,CE,6,6,132900,
PHS,2010,DF,6,12,11076,
PHS,2010,ES,6,2,10795,
PHS,2010,GO,6,9,61302,
PHS,2010,MA,6,8,13461,
PHS,2010,MG,6,23,149262,1.0
PHS,2010,MS,6,3,2552,
PHS,2010,MT,6,1,31721,
PHS,2010,PB,6,2,3597,
PHS,2010,PE,6,10,69778,
PHS,2010,PI,6,2,708,
PHS,2010,PR,6,11,70114,
PHS,2010,RJ,6,19,77965,1.0
PHS,2010,RN,6,3,2814,
PHS,2010,RO,6,3,3712,
PHS,2010,RR,6,6,1437,
PHS,2010,RS,6,2,648,
PHS,2010,SC,6,2,1086,
PHS,2010,SE,6,1,1102,
PHS,2010,SP,6,47,44611,
PHS,2010,TO,6,1,977,
PMDB,2010,AC,6,2,40921,1.0
PMDB,2010,AL,6,5,230865,2.0
PMDB,2010,AM,6,5,183007,1.0
PMDB,2010,AP,6,3,29877,1.0
PMDB,2010,BA,6,20,607073,2.0
PMDB,2010,CE,6,11,910094,5.0
PMDB,2010,DF,6,7,84711,1.0
PMDB,2010,ES,6,4,273352,2.0
PMDB,2010,GO,6,16,515158,4.0
PMDB,2010,MA,6,11,687315,5.0
